run,seed,arm,stable_row_id,dev_position,intervention_type,epoch18_prediction,epoch19_prediction,epoch20_prediction,selected_best_epoch,selected_prediction,frame_probability,frame_pass,predicate_coverage_probability,predicate_pass,sufficiency_probability,sufficiency_pass,polarity_margin,polarity_pass,entitlement_probability,entitlement_aggregation_pass,final_composition_pass,mechanism_bucket
seed185_frame_local_only,185,intervention,generated_fact_207__polarity_flip,503,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.347521,false,0.367656,false,0.992632,true,3.674165,true,0.126827,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed185_frame_local_only,185,intervention,generated_fact_210__polarity_flip,515,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.425585,false,0.312778,false,0.990606,true,3.614372,true,0.131863,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed185_frame_local_only,185,intervention,generated_fact_221__polarity_flip,527,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.404243,false,0.444671,false,0.993672,true,3.772849,true,0.178618,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed185_frame_local_only,185,intervention,generated_fact_225__polarity_flip,539,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.375758,false,0.527325,true,0.99403,true,3.797761,true,0.196964,false,false,FRAME_ONLY_FAILURE
seed185_frame_local_only,185,intervention,generated_fact_227__polarity_flip,551,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.437533,false,0.448601,false,0.99442,true,3.842464,true,0.195183,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed185_frame_local_only,185,intervention,generated_fact_238__polarity_flip,575,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.504072,true,0.396934,false,0.992945,true,3.71286,true,0.198672,false,false,PREDICATE_ONLY_FAILURE
seed185_frame_local_only,185,intervention,generated_fact_241__polarity_flip,599,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.427695,false,0.345031,false,0.993388,true,3.708063,true,0.146592,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed185_frame_local_only,185,intervention,generated_fact_257__polarity_flip,611,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.424577,false,0.429475,false,0.994258,true,3.846251,true,0.181298,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed185_frame_local_only,185,intervention,generated_fact_262__polarity_flip,623,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.513502,true,0.405385,false,0.993548,true,3.758407,true,0.206823,false,false,PREDICATE_ONLY_FAILURE
seed185_frame_local_only,185,intervention,generated_fact_265__polarity_flip,635,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.428877,false,0.417232,false,0.993084,true,3.674155,true,0.177704,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed185_frame_local_only,185,intervention,generated_fact_273__polarity_flip,659,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.391096,false,0.531789,true,0.99413,true,3.807861,true,0.20676,false,false,FRAME_ONLY_FAILURE
seed185_frame_local_only,185,intervention,generated_fact_274__polarity_flip,671,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.462976,false,0.384075,false,0.993162,true,3.741044,true,0.176602,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed185_frame_local_only,185,intervention,generated_fact_287__polarity_flip,695,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.446715,false,0.449917,false,0.992843,true,3.72924,true,0.199546,false,false,MULTI_LOCAL_CHANNEL_FAILURE
