seed,stable_row_id,id,source_row_id,dev_position,epoch,transition_role,intervention_type,in_stage196a_baseline_recurrent,in_stage196a_intervention_recurrent,in_stage196a_common_recurrent,in_stage196a_universal_all_six,gold_label,joint_prediction,intervention_prediction,joint_support,intervention_support,support_status_disagreement,joint_frame,intervention_frame,delta_frame,delta_frame_sign,frame_pass_transition,delta_frame_sign_agrees_with_final_margin_delta_sign,joint_predicate,intervention_predicate,delta_predicate,delta_predicate_sign,predicate_pass_transition,delta_predicate_sign_agrees_with_final_margin_delta_sign,joint_sufficiency,intervention_sufficiency,delta_sufficiency,delta_sufficiency_sign,sufficiency_pass_transition,delta_sufficiency_sign_agrees_with_final_margin_delta_sign,joint_polarity,intervention_polarity,delta_polarity,delta_polarity_sign,polarity_pass_transition,delta_polarity_sign_agrees_with_final_margin_delta_sign,joint_entitlement,intervention_entitlement,delta_entitlement,delta_entitlement_sign,entitlement_pass_transition,delta_entitlement_sign_agrees_with_final_margin_delta_sign,joint_support_vs_ne_margin,intervention_support_vs_ne_margin,delta_support_vs_ne_margin,delta_support_vs_ne_margin_sign,composition_pass_transition
184,language_program__paraphrase,language_program__paraphrase,language_program__paraphrase,61,3,recovery,paraphrase,false,false,false,false,SUPPORT,NOT_ENTITLED,SUPPORT,false,true,true,0.5936836004257202,0.8949234485626221,0.30123984813690186,positive,STABLE_PASS,true,0.5337511897087097,0.5621947050094604,0.028443515300750732,positive,STABLE_PASS,true,0.7638054490089417,0.9257006049156189,0.16189515590667725,positive,STABLE_PASS,true,-0.44482100009918213,0.5091726779937744,0.9539936780929565,positive,FAIL_TO_PASS,true,0.2420341670513153,0.4657396078109741,0.2237054407596588,positive,STABLE_FAIL,true,-0.3324037492275238,0.359921395778656,0.6923251450061798,positive,FAIL_TO_PASS
184,language_program__paraphrase,language_program__paraphrase,language_program__paraphrase,61,4,recovery,paraphrase,false,false,false,false,SUPPORT,NOT_ENTITLED,NOT_ENTITLED,false,false,false,0.4864077866077423,0.8012354373931885,0.31482765078544617,positive,FAIL_TO_PASS,true,0.6374822854995728,0.41314437985420227,-0.22433790564537048,negative,PASS_TO_FAIL,false,0.8902835845947266,0.8598967790603638,-0.030386805534362793,negative,STABLE_PASS,false,0.07348084449768066,0.8852757215499878,0.8117948770523071,positive,STABLE_PASS,true,0.2760559022426605,0.2846481204032898,0.008592218160629272,positive,STABLE_FAIL,true,-0.1680859923362732,-0.1173827052116394,0.05070328712463379,positive,STABLE_FAIL
184,language_program__paraphrase,language_program__paraphrase,language_program__paraphrase,61,5,recovery,paraphrase,false,false,false,false,SUPPORT,NOT_ENTITLED,NOT_ENTITLED,false,false,false,0.4121953547000885,0.5493739247322083,0.13717857003211975,positive,FAIL_TO_PASS,false,0.5417817831039429,0.3774484097957611,-0.16433337330818176,negative,PASS_TO_FAIL,true,0.9696304798126221,0.8157719969749451,-0.153858482837677,negative,STABLE_PASS,true,0.5194401741027832,0.5755590200424194,0.05611884593963623,positive,STABLE_PASS,false,0.21653781831264496,0.16915874183177948,-0.04737907648086548,negative,STABLE_FAIL,true,-0.2958137094974518,-0.4752046465873718,-0.17939093708992004,negative,STABLE_FAIL
184,language_program__paraphrase,language_program__paraphrase,language_program__paraphrase,61,6,recovery,paraphrase,false,false,false,false,SUPPORT,REFUTE,NOT_ENTITLED,false,false,false,0.5858345031738281,0.37344080209732056,-0.21239370107650757,negative,PASS_TO_FAIL,true,0.5529904961585999,0.5120552182197571,-0.04093527793884277,negative,STABLE_PASS,true,0.9787230491638184,0.9009206295013428,-0.07780241966247559,negative,STABLE_PASS,true,-0.31934118270874023,0.28730666637420654,0.6066478490829468,positive,FAIL_TO_PASS,false,0.3170680105686188,0.17227612435817719,-0.1447918862104416,negative,STABLE_FAIL,true,-0.013316154479980469,-0.457581102848053,-0.4442649483680725,negative,STABLE_FAIL
184,language_program__paraphrase,language_program__paraphrase,language_program__paraphrase,61,7,recovery,paraphrase,false,false,false,false,SUPPORT,SUPPORT,NOT_ENTITLED,true,false,true,0.620764434337616,0.3564416170120239,-0.26432281732559204,negative,PASS_TO_FAIL,true,0.6441727876663208,0.6873570680618286,0.04318428039550781,positive,STABLE_PASS,false,0.9806084632873535,0.9547863602638245,-0.025822103023529053,negative,STABLE_PASS,true,0.6603420972824097,-0.13732028007507324,-0.7976623773574829,negative,PASS_TO_FAIL,true,0.39212527871131897,0.2339252084493637,-0.15820007026195526,negative,STABLE_FAIL,true,0.3241601586341858,-0.2619646191596985,-0.5861247777938843,negative,PASS_TO_FAIL
184,language_program__paraphrase,language_program__paraphrase,language_program__paraphrase,61,8,recovery,paraphrase,false,false,false,false,SUPPORT,SUPPORT,NOT_ENTITLED,true,false,true,0.6101104617118835,0.42050039768218994,-0.1896100640296936,negative,PASS_TO_FAIL,true,0.716427206993103,0.7082188129425049,-0.008208394050598145,negative,STABLE_PASS,true,0.974852979183197,0.9739543199539185,-0.0008986592292785645,negative,STABLE_PASS,true,1.3021553754806519,-0.039415836334228516,-1.3415712118148804,negative,PASS_TO_FAIL,true,0.4261079728603363,0.2900497317314148,-0.1360582411289215,negative,STABLE_FAIL,true,0.40151113271713257,-0.04580497741699219,-0.44731611013412476,negative,PASS_TO_FAIL
184,language_program__paraphrase,language_program__paraphrase,language_program__paraphrase,61,9,recovery,paraphrase,false,false,false,false,SUPPORT,SUPPORT,SUPPORT,true,true,false,0.6063174605369568,0.5290880799293518,-0.07722938060760498,negative,STABLE_PASS,true,0.7146143317222595,0.6364915370941162,-0.07812279462814331,negative,STABLE_PASS,true,0.9832764863967896,0.9801387786865234,-0.0031377077102661133,negative,STABLE_PASS,true,2.1350655555725098,0.4697084426879883,-1.6653571128845215,negative,STABLE_PASS,true,0.42603713274002075,0.3300715982913971,-0.09596553444862366,negative,STABLE_FAIL,true,0.5211271643638611,0.14216971397399902,-0.37895745038986206,negative,STABLE_PASS
184,language_program__paraphrase,language_program__paraphrase,language_program__paraphrase,61,10,recovery,paraphrase,false,false,false,false,SUPPORT,SUPPORT,SUPPORT,true,true,false,0.748317301273346,0.6321982741355896,-0.11611902713775635,negative,STABLE_PASS,true,0.7910416722297668,0.5530520677566528,-0.237989604473114,negative,STABLE_PASS,true,0.9886511564254761,0.9788751006126404,-0.009776055812835693,negative,STABLE_PASS,true,2.0904200077056885,0.4723857641220093,-1.6180342435836792,negative,STABLE_PASS,true,0.5852322578430176,0.3422524631023407,-0.24297979474067688,negative,PASS_TO_FAIL,true,1.208040565252304,0.1335403323173523,-1.0745002329349518,negative,STABLE_PASS
184,language_program__paraphrase,language_program__paraphrase,language_program__paraphrase,61,11,recovery,paraphrase,false,false,false,false,SUPPORT,SUPPORT,SUPPORT,true,true,false,0.578702449798584,0.6754601001739502,0.09675765037536621,positive,STABLE_PASS,false,0.5935924649238586,0.5191989541053772,-0.07439351081848145,negative,STABLE_PASS,true,0.9915403723716736,0.9774529933929443,-0.014087378978729248,negative,STABLE_PASS,true,2.514277935028076,1.4708188772201538,-1.0434590578079224,negative,STABLE_PASS,true,0.3406074047088623,0.34279099106788635,0.002183586359024048,positive,STABLE_FAIL,false,0.33251482248306274,0.1577499508857727,-0.17476487159729004,negative,STABLE_PASS
184,language_program__paraphrase,language_program__paraphrase,language_program__paraphrase,61,12,recovery,paraphrase,false,false,false,false,SUPPORT,SUPPORT,SUPPORT,true,true,false,0.5711404085159302,0.6545681357383728,0.08342772722244263,positive,STABLE_PASS,false,0.6207713484764099,0.626518964767456,0.005747616291046143,positive,STABLE_PASS,false,0.9927219748497009,0.9759595990180969,-0.016762375831604004,negative,STABLE_PASS,true,2.597503662109375,1.9444279670715332,-0.6530756950378418,negative,STABLE_PASS,true,0.3519671857357025,0.40024039149284363,0.04827320575714111,positive,STABLE_FAIL,false,0.4354044198989868,0.4253603219985962,-0.010044097900390625,negative,STABLE_PASS
184,language_program__paraphrase,language_program__paraphrase,language_program__paraphrase,61,13,recovery,paraphrase,false,false,false,false,SUPPORT,SUPPORT,SUPPORT,true,true,false,0.44952818751335144,0.5895893573760986,0.1400611698627472,positive,FAIL_TO_PASS,true,0.5926451683044434,0.7078943848609924,0.11524921655654907,positive,STABLE_PASS,true,0.9934427738189697,0.9821265339851379,-0.011316239833831787,negative,STABLE_PASS,false,2.896998882293701,2.529694080352783,-0.36730480194091797,negative,STABLE_PASS,false,0.26466378569602966,0.40990719199180603,0.14524340629577637,positive,STABLE_FAIL,true,0.11863046884536743,0.5795230865478516,0.46089261770248413,positive,STABLE_PASS
184,language_program__paraphrase,language_program__paraphrase,language_program__paraphrase,61,14,recovery,paraphrase,false,false,false,false,SUPPORT,SUPPORT,SUPPORT,true,true,false,0.39235618710517883,0.5152637362480164,0.12290754914283752,positive,FAIL_TO_PASS,true,0.5947535634040833,0.7589990496635437,0.16424548625946045,positive,STABLE_PASS,true,0.9938828945159912,0.9867622256278992,-0.007120668888092041,negative,STABLE_PASS,false,3.157073497772217,2.6085124015808105,-0.5485610961914062,negative,STABLE_PASS,false,0.2319277822971344,0.3859076201915741,0.1539798378944397,positive,STABLE_FAIL,true,0.009347021579742432,0.54190993309021,0.5325629115104675,positive,STABLE_PASS
184,language_program__paraphrase,language_program__paraphrase,language_program__paraphrase,61,15,recovery,paraphrase,false,false,false,false,SUPPORT,SUPPORT,SUPPORT,true,true,false,0.4473721385002136,0.4784788489341736,0.03110671043395996,positive,STABLE_FAIL,true,0.5878052115440369,0.7933704257011414,0.2055652141571045,positive,STABLE_PASS,true,0.9942359328269958,0.9896116256713867,-0.004624307155609131,negative,STABLE_PASS,false,3.3275461196899414,2.4821858406066895,-0.845360279083252,negative,STABLE_PASS,false,0.2614519000053406,0.37566742300987244,0.11421552300453186,positive,STABLE_FAIL,true,0.17381501197814941,0.5311139822006226,0.35729897022247314,positive,STABLE_PASS
184,language_program__paraphrase,language_program__paraphrase,language_program__paraphrase,61,16,recovery,paraphrase,false,false,false,false,SUPPORT,NOT_ENTITLED,SUPPORT,false,true,true,0.3863496780395508,0.5188639163970947,0.13251423835754395,positive,FAIL_TO_PASS,true,0.43181681632995605,0.8294574618339539,0.3976406455039978,positive,FAIL_TO_PASS,true,0.9941646456718445,0.9911875128746033,-0.002977132797241211,negative,STABLE_PASS,false,3.408461332321167,2.189318895339966,-1.2191424369812012,negative,STABLE_PASS,false,0.16585876047611237,0.42658287286758423,0.26072411239147186,positive,STABLE_FAIL,true,-0.2602674961090088,0.7495689988136292,1.009836494922638,positive,FAIL_TO_PASS
184,language_program__paraphrase,language_program__paraphrase,language_program__paraphrase,61,17,recovery,paraphrase,false,false,false,false,SUPPORT,SUPPORT,SUPPORT,true,true,false,0.5100459456443787,0.6516080498695374,0.1415621042251587,positive,STABLE_PASS,true,0.7330185174942017,0.8581311702728271,0.1251126527786255,positive,STABLE_PASS,true,0.994903564453125,0.9920647740364075,-0.0028387904167175293,negative,STABLE_PASS,false,3.44087553024292,2.0085816383361816,-1.4322938919067383,negative,STABLE_PASS,false,0.37196770310401917,0.554728090763092,0.18276038765907288,positive,FAIL_TO_PASS,true,0.7075428366661072,1.2806977927684784,0.5731549561023712,positive,STABLE_PASS
184,language_program__paraphrase,language_program__paraphrase,language_program__paraphrase,61,18,recovery,paraphrase,false,false,false,false,SUPPORT,NOT_ENTITLED,SUPPORT,false,true,true,0.3421728014945984,0.8082610368728638,0.4660882353782654,positive,FAIL_TO_PASS,true,0.6387496590614319,0.864128589630127,0.22537893056869507,positive,STABLE_PASS,true,0.9947569370269775,0.9923831820487976,-0.0023737549781799316,negative,STABLE_PASS,false,3.4691874980926514,2.071646213531494,-1.3975412845611572,negative,STABLE_PASS,false,0.21741682291030884,0.6931215524673462,0.47570472955703735,positive,FAIL_TO_PASS,true,-0.01992589235305786,1.8353496491909027,1.8552755415439606,positive,FAIL_TO_PASS
184,language_program__paraphrase,language_program__paraphrase,language_program__paraphrase,61,19,recovery,paraphrase,false,false,false,false,SUPPORT,NOT_ENTITLED,SUPPORT,false,true,true,0.21710169315338135,0.8682945370674133,0.651192843914032,positive,FAIL_TO_PASS,true,0.25634434819221497,0.771577000617981,0.515232652425766,positive,FAIL_TO_PASS,true,0.9937438368797302,0.992361307144165,-0.0013825297355651855,negative,STABLE_PASS,false,3.479274272918701,2.7363648414611816,-0.7429094314575195,negative,STABLE_PASS,false,0.055304620414972305,0.6648384928703308,0.6095338724553585,positive,FAIL_TO_PASS,true,-0.7747942060232162,1.7794391214847565,2.5542333275079727,positive,FAIL_TO_PASS
184,language_program__paraphrase,language_program__paraphrase,language_program__paraphrase,61,20,recovery,paraphrase,false,false,false,false,SUPPORT,NOT_ENTITLED,SUPPORT,false,true,true,0.3071769177913666,0.8340765237808228,0.5268996059894562,positive,FAIL_TO_PASS,true,0.37804171442985535,0.5537948608398438,0.1757531464099884,positive,FAIL_TO_PASS,true,0.9944196343421936,0.9912370443344116,-0.0031825900077819824,negative,STABLE_PASS,false,3.5302529335021973,2.9374258518218994,-0.5928270816802979,negative,STABLE_PASS,false,0.11547766625881195,0.4578596353530884,0.34238196909427643,positive,STABLE_FAIL,true,-0.4908977746963501,0.8778966069221497,1.3687943816184998,positive,FAIL_TO_PASS
184,generated_fact_039__paraphrase,generated_fact_039__paraphrase,generated_fact_039__paraphrase,73,1,recovery,paraphrase,false,false,false,false,SUPPORT,NOT_ENTITLED,NOT_ENTITLED,false,false,false,0.2566429376602173,0.06410959362983704,-0.19253334403038025,negative,STABLE_FAIL,true,0.7139437794685364,0.7348323464393616,0.020888566970825195,positive,STABLE_PASS,false,0.9544923901557922,0.9212720990180969,-0.03322029113769531,negative,STABLE_PASS,true,-0.6313493251800537,-0.30900609493255615,0.32234323024749756,positive,STABLE_FAIL,false,0.17489032447338104,0.043400947004556656,-0.1314893774688244,negative,STABLE_FAIL,true,-0.6393962502479553,-0.9165838770568371,-0.27718762680888176,negative,STABLE_FAIL
184,generated_fact_039__paraphrase,generated_fact_039__paraphrase,generated_fact_039__paraphrase,73,2,recovery,paraphrase,false,false,false,false,SUPPORT,NOT_ENTITLED,NOT_ENTITLED,false,false,false,0.45488062500953674,0.4681307375431061,0.013250112533569336,positive,STABLE_FAIL,true,0.36501067876815796,0.4945839047431946,0.12957322597503662,positive,STABLE_FAIL,true,0.9246445298194885,0.9389550089836121,0.014310479164123535,positive,STABLE_PASS,true,0.614248514175415,-0.4783738851547241,-1.0926223993301392,negative,PASS_TO_FAIL,false,0.15352454781532288,0.21739618480205536,0.06387163698673248,positive,STABLE_FAIL,true,-0.562768816947937,-0.4678236246109009,0.09494519233703613,positive,STABLE_FAIL
184,generated_fact_039__paraphrase,generated_fact_039__paraphrase,generated_fact_039__paraphrase,73,3,recovery,paraphrase,false,false,false,false,SUPPORT,NOT_ENTITLED,SUPPORT,false,true,true,0.4773556888103485,0.857123851776123,0.37976816296577454,positive,FAIL_TO_PASS,true,0.5502089858055115,0.5939513444900513,0.043742358684539795,positive,STABLE_PASS,true,0.728645384311676,0.9080742001533508,0.1794288158416748,positive,STABLE_PASS,true,-0.23504066467285156,0.6145642995834351,0.8496049642562866,positive,FAIL_TO_PASS,true,0.19137535989284515,0.4622913897037506,0.27091602981090546,positive,STABLE_FAIL,true,-0.46556875109672546,0.38489770889282227,0.8504664599895477,positive,FAIL_TO_PASS
184,generated_fact_039__paraphrase,generated_fact_039__paraphrase,generated_fact_039__paraphrase,73,4,recovery,paraphrase,false,false,false,false,SUPPORT,NOT_ENTITLED,NOT_ENTITLED,false,false,false,0.36279454827308655,0.7584330439567566,0.39563849568367004,positive,FAIL_TO_PASS,true,0.6407690644264221,0.43730297684669495,-0.20346608757972717,negative,PASS_TO_FAIL,false,0.8817172050476074,0.8068171143531799,-0.07490009069442749,negative,STABLE_PASS,false,0.2877931594848633,0.9156152009963989,0.6278220415115356,positive,STABLE_PASS,true,0.2049706131219864,0.26759302616119385,0.06262241303920746,positive,STABLE_FAIL,true,-0.3836352229118347,-0.16908544301986694,0.21454977989196777,positive,STABLE_FAIL
184,generated_fact_039__paraphrase,generated_fact_039__paraphrase,generated_fact_039__paraphrase,73,5,recovery,paraphrase,false,false,false,false,SUPPORT,NOT_ENTITLED,NOT_ENTITLED,false,false,false,0.29035046696662903,0.5096131563186646,0.21926268935203552,positive,FAIL_TO_PASS,false,0.5308185815811157,0.4058138132095337,-0.12500476837158203,negative,PASS_TO_FAIL,true,0.9703490138053894,0.7406216263771057,-0.2297273874282837,negative,STABLE_PASS,true,0.8184992074966431,0.5627553462982178,-0.2557438611984253,negative,STABLE_PASS,true,0.14955350756645203,0.1531665176153183,0.003613010048866272,positive,STABLE_FAIL,false,-0.5170372426509857,-0.5334008932113647,-0.01636365056037903,negative,STABLE_FAIL
184,generated_fact_039__paraphrase,generated_fact_039__paraphrase,generated_fact_039__paraphrase,73,6,recovery,paraphrase,false,false,false,false,SUPPORT,NOT_ENTITLED,NOT_ENTITLED,false,false,false,0.420772910118103,0.34657883644104004,-0.07419407367706299,negative,STABLE_FAIL,true,0.5198841691017151,0.5520402193069458,0.03215605020523071,positive,STABLE_PASS,false,0.9818949103355408,0.8703233599662781,-0.1115715503692627,negative,STABLE_PASS,true,0.35401368141174316,0.27689504623413086,-0.0771186351776123,negative,STABLE_PASS,true,0.2147926241159439,0.16651500761508942,-0.04827761650085449,negative,STABLE_FAIL,true,-0.30725330114364624,-0.48693200945854187,-0.17967870831489563,negative,STABLE_FAIL
184,generated_fact_039__paraphrase,generated_fact_039__paraphrase,generated_fact_039__paraphrase,73,7,recovery,paraphrase,false,false,false,false,SUPPORT,NOT_ENTITLED,NOT_ENTITLED,false,false,false,0.43416285514831543,0.33512207865715027,-0.09904077649116516,negative,STABLE_FAIL,true,0.5935108661651611,0.7287651896476746,0.13525432348251343,positive,STABLE_PASS,false,0.9840452671051025,0.9500365257263184,-0.03400874137878418,negative,STABLE_PASS,true,1.4307661056518555,-0.09916806221008301,-1.5299341678619385,negative,PASS_TO_FAIL,true,0.2535691559314728,0.2320229560136795,-0.021546199917793274,negative,STABLE_FAIL,true,-0.13256919384002686,-0.2798803746700287,-0.14731118083000183,negative,STABLE_FAIL
184,generated_fact_039__paraphrase,generated_fact_039__paraphrase,generated_fact_039__paraphrase,73,8,recovery,paraphrase,false,false,false,false,SUPPORT,NOT_ENTITLED,NOT_ENTITLED,false,false,false,0.4228510856628418,0.40269288420677185,-0.020158201456069946,negative,STABLE_FAIL,false,0.6681867837905884,0.7409417033195496,0.07275491952896118,positive,STABLE_PASS,true,0.9814049601554871,0.974543571472168,-0.006861388683319092,negative,STABLE_PASS,false,1.8872696161270142,0.09276938438415527,-1.7945002317428589,negative,STABLE_PASS,false,0.27728959918022156,0.29077646136283875,0.013486862182617188,positive,STABLE_FAIL,true,-0.0892682671546936,-0.05121886730194092,0.038049399852752686,positive,STABLE_FAIL
184,generated_fact_039__paraphrase,generated_fact_039__paraphrase,generated_fact_039__paraphrase,73,9,recovery,paraphrase,false,false,false,false,SUPPORT,SUPPORT,SUPPORT,true,true,false,0.47317323088645935,0.5144916772842407,0.04131844639778137,positive,FAIL_TO_PASS,true,0.7075837254524231,0.6505370736122131,-0.05704665184020996,negative,STABLE_PASS,false,0.9844422936439514,0.9816321134567261,-0.002810180187225342,negative,STABLE_PASS,false,2.1665749549865723,0.7890255451202393,-1.377549409866333,negative,STABLE_PASS,false,0.32960081100463867,0.32854825258255005,-0.001052558422088623,negative,STABLE_FAIL,false,0.12018334865570068,0.13772821426391602,0.017544865608215332,positive,STABLE_PASS
184,generated_fact_039__paraphrase,generated_fact_039__paraphrase,generated_fact_039__paraphrase,73,10,recovery,paraphrase,false,false,false,false,SUPPORT,SUPPORT,SUPPORT,true,true,false,0.7029025554656982,0.6204639673233032,-0.08243858814239502,negative,STABLE_PASS,true,0.8285892009735107,0.5370106101036072,-0.29157859086990356,negative,STABLE_PASS,true,0.9889736771583557,0.9812551736831665,-0.007718503475189209,negative,STABLE_PASS,true,2.210808515548706,1.1375064849853516,-1.0733020305633545,negative,STABLE_PASS,true,0.5759955644607544,0.3269500434398651,-0.24904552102088928,negative,PASS_TO_FAIL,true,1.0998265147209167,0.11951977014541626,-0.9803067445755005,negative,STABLE_PASS
184,generated_fact_039__paraphrase,generated_fact_039__paraphrase,generated_fact_039__paraphrase,73,11,recovery,paraphrase,false,false,false,false,SUPPORT,SUPPORT,SUPPORT,true,true,false,0.5795496106147766,0.6674670577049255,0.08791744709014893,positive,STABLE_PASS,false,0.7015880942344666,0.47654032707214355,-0.225047767162323,negative,PASS_TO_FAIL,true,0.9905725121498108,0.9800628423690796,-0.010509669780731201,negative,STABLE_PASS,true,2.517439365386963,1.9846172332763672,-0.5328221321105957,negative,STABLE_PASS,true,0.40277183055877686,0.3117334544658661,-0.09103837609291077,negative,STABLE_FAIL,true,0.5456057786941528,0.07527756690979004,-0.4703282117843628,negative,STABLE_PASS
184,generated_fact_039__paraphrase,generated_fact_039__paraphrase,generated_fact_039__paraphrase,73,12,recovery,paraphrase,false,false,false,false,SUPPORT,SUPPORT,SUPPORT,true,true,false,0.6156356334686279,0.6501440405845642,0.03450840711593628,positive,STABLE_PASS,false,0.7638429403305054,0.5908554196357727,-0.17298752069473267,negative,STABLE_PASS,true,0.9921918511390686,0.9795503616333008,-0.012641489505767822,negative,STABLE_PASS,true,2.599104642868042,2.2932491302490234,-0.30585551261901855,negative,STABLE_PASS,true,0.4665771722793579,0.376285582780838,-0.0902915894985199,negative,STABLE_FAIL,true,0.881797730922699,0.3554801940917969,-0.5263175368309021,negative,STABLE_PASS
184,generated_fact_039__paraphrase,generated_fact_039__paraphrase,generated_fact_039__paraphrase,73,13,recovery,paraphrase,false,false,false,false,SUPPORT,SUPPORT,SUPPORT,true,true,false,0.50294429063797,0.5874142646789551,0.08446997404098511,positive,STABLE_PASS,false,0.7534151077270508,0.6923595666885376,-0.061055541038513184,negative,STABLE_PASS,true,0.9927836656570435,0.9843096733093262,-0.008473992347717285,negative,STABLE_PASS,true,2.8836984634399414,2.5781948566436768,-0.30550360679626465,negative,STABLE_PASS,true,0.3761913776397705,0.4003206193447113,0.024129241704940796,positive,STABLE_FAIL,false,0.5784842371940613,0.5208992958068848,-0.057584941387176514,negative,STABLE_PASS
184,generated_fact_039__paraphrase,generated_fact_039__paraphrase,generated_fact_039__paraphrase,73,14,recovery,paraphrase,false,false,false,false,SUPPORT,SUPPORT,SUPPORT,true,true,false,0.420639306306839,0.5158014893531799,0.09516218304634094,positive,FAIL_TO_PASS,true,0.7489498257637024,0.767920970916748,0.018971145153045654,positive,STABLE_PASS,true,0.9931091070175171,0.9884079098701477,-0.004701197147369385,negative,STABLE_PASS,false,3.119067430496216,2.638859987258911,-0.4802074432373047,negative,STABLE_PASS,false,0.31286683678627014,0.3915032148361206,0.07863637804985046,positive,STABLE_FAIL,true,0.34522324800491333,0.5484101176261902,0.20318686962127686,positive,STABLE_PASS
184,generated_fact_039__paraphrase,generated_fact_039__paraphrase,generated_fact_039__paraphrase,73,15,recovery,paraphrase,false,false,false,false,SUPPORT,SUPPORT,SUPPORT,true,true,false,0.44014817476272583,0.48759275674819946,0.04744458198547363,positive,STABLE_FAIL,true,0.7388831973075867,0.8205195069313049,0.08163630962371826,positive,STABLE_PASS,true,0.9936182498931885,0.9909541010856628,-0.0026641488075256348,negative,STABLE_PASS,false,3.2696831226348877,2.5153579711914062,-0.7543251514434814,negative,STABLE_PASS,false,0.3231426179409027,0.39646029472351074,0.07331767678260803,positive,STABLE_FAIL,true,0.42273831367492676,0.6104071736335754,0.18766885995864868,positive,STABLE_PASS
184,generated_fact_039__paraphrase,generated_fact_039__paraphrase,generated_fact_039__paraphrase,73,16,recovery,paraphrase,false,false,false,false,SUPPORT,NOT_ENTITLED,SUPPORT,false,true,true,0.3399536609649658,0.5521174669265747,0.2121638059616089,positive,FAIL_TO_PASS,true,0.6062350869178772,0.8651835918426514,0.25894850492477417,positive,STABLE_PASS,true,0.9936690926551819,0.9922537207603455,-0.0014153718948364258,negative,STABLE_PASS,false,3.338259696960449,2.1187074184417725,-1.2195522785186768,negative,STABLE_PASS,false,0.20478709042072296,0.47398272156715393,0.26919563114643097,positive,STABLE_FAIL,true,-0.10460197925567627,0.9318071007728577,1.036409080028534,positive,FAIL_TO_PASS
184,generated_fact_039__paraphrase,generated_fact_039__paraphrase,generated_fact_039__paraphrase,73,17,recovery,paraphrase,false,false,false,false,SUPPORT,SUPPORT,SUPPORT,true,true,false,0.4177998900413513,0.7198255658149719,0.3020256757736206,positive,FAIL_TO_PASS,true,0.8235588073730469,0.8906939029693604,0.06713509559631348,positive,STABLE_PASS,true,0.9944572448730469,0.992875337600708,-0.0015819072723388672,negative,STABLE_PASS,false,3.3693747520446777,1.6525565385818481,-1.7168182134628296,negative,STABLE_PASS,false,0.34217560291290283,0.6365762948989868,0.294400691986084,positive,FAIL_TO_PASS,true,0.5252014398574829,1.533325046300888,1.0081236064434052,positive,STABLE_PASS
184,generated_fact_039__paraphrase,generated_fact_039__paraphrase,generated_fact_039__paraphrase,73,18,recovery,paraphrase,false,false,false,false,SUPPORT,NOT_ENTITLED,SUPPORT,false,true,true,0.2512308359146118,0.8797387480735779,0.6285079121589661,positive,FAIL_TO_PASS,true,0.7618352174758911,0.8925561904907227,0.13072097301483154,positive,STABLE_PASS,true,0.9942255616188049,0.9930729269981384,-0.001152634620666504,negative,STABLE_PASS,false,3.3785011768341064,1.3839223384857178,-1.9945788383483887,negative,STABLE_PASS,false,0.19029130041599274,0.7797770500183105,0.5894857496023178,positive,FAIL_TO_PASS,true,-0.17032068967819214,1.9597850143909454,2.1301057040691376,positive,FAIL_TO_PASS
184,generated_fact_039__paraphrase,generated_fact_039__paraphrase,generated_fact_039__paraphrase,73,19,recovery,paraphrase,false,false,false,false,SUPPORT,NOT_ENTITLED,SUPPORT,false,true,true,0.1592358648777008,0.9334004521369934,0.7741645872592926,positive,FAIL_TO_PASS,true,0.460112988948822,0.8269162178039551,0.36680322885513306,positive,FAIL_TO_PASS,true,0.9938279986381531,0.9930381178855896,-0.0007898807525634766,negative,STABLE_PASS,false,3.4043002128601074,2.2161154747009277,-1.1881847381591797,negative,STABLE_PASS,false,0.07281429320573807,0.7664704918861389,0.6936561986804008,positive,FAIL_TO_PASS,true,-0.7015514671802521,2.0332051217556,2.734756588935852,positive,FAIL_TO_PASS
184,generated_fact_039__paraphrase,generated_fact_039__paraphrase,generated_fact_039__paraphrase,73,20,recovery,paraphrase,false,false,false,false,SUPPORT,NOT_ENTITLED,SUPPORT,false,true,true,0.23513129353523254,0.9318362474441528,0.6967049539089203,positive,FAIL_TO_PASS,true,0.5968493819236755,0.6752377152442932,0.07838833332061768,positive,STABLE_PASS,true,0.9944844841957092,0.9922505021095276,-0.0022339820861816406,negative,STABLE_PASS,false,3.4585909843444824,2.7421321868896484,-0.716458797454834,negative,STABLE_PASS,false,0.1395639330148697,0.6243348717689514,0.4847709387540817,positive,FAIL_TO_PASS,true,-0.39263343811035156,1.5285077691078186,1.9211412072181702,positive,FAIL_TO_PASS
184,generated_fact_118__paraphrase,generated_fact_118__paraphrase,generated_fact_118__paraphrase,253,1,recovery,paraphrase,false,false,false,false,SUPPORT,NOT_ENTITLED,NOT_ENTITLED,false,false,false,0.3389458954334259,0.0913439467549324,-0.2476019486784935,negative,STABLE_FAIL,true,0.6905173659324646,0.6913646459579468,0.0008472800254821777,positive,STABLE_PASS,false,0.9524601697921753,0.9113777875900269,-0.04108238220214844,negative,STABLE_PASS,true,-0.7914400100708008,-0.3645622730255127,0.4268777370452881,positive,STABLE_FAIL,false,0.22292141616344452,0.05755531042814255,-0.16536610573530197,negative,STABLE_FAIL,true,-0.5419335961341858,-0.8853282518684864,-0.3433946557343006,negative,STABLE_FAIL
